4.99083,7.05444	4.99083,7.05444

4.99083,7.05444	5.0131,7.0688
1	[ị*b]	21005
1	[-ị]	20992
1	[t*kp]	18973
1	[t*m]	18969
1	[-nw]	18432
1	[z*ọ̄]	18050
1	[z*sh]	17948
1	[-gb]	15872
1	[u*ǹ]	15459
1	[u*è]	15452
1	[u*ā]	15437
1	[u*ụ]	15374
1	[u*a]	15365
1	[-u]	15360
1	[kp*m]	14873
1	[l*è]	13404
1	[l*gw]	13356
1	[l*t]	13349
1	[-m]	12800
1	[ọ*m]	10777
1	[-ọ]	10752
1	[h*bhh]	10318
1	[k*t]	9765
1	[ny*sh]	8220
1	[o*ò]	7799
1	[o*è]	7772
1	[ụ*ị̀]	7303
1	[ụ*à]	7266
1	[ụ*gb]	7199
1	[-ụ]	7168
1	[g*d]	6162
1	[i*ị]	5673
1	[e*è]	4700
1	[e*ā]	4685
1	[e*m]	4633
1	[e*ch]	4631
1	[e*j]	4618
1	[a*à]	2658
1	[-a]	2560
1	[n*à]	2146
1	[n*ì]	2145
1	[+ị̀]	135
1	[+w]	24
1	[+ch]	23
1	[+d]	18

6.1094,6.88615	6.11667,7.06667
5	[-a]	2560
4	[-ị]	20992
4	[ụ*à]	7266
3	[bh*bhh]	29262
3	[-n]	2048
2	[bh*phh]	29439
2	[t*phh]	19199
2	[u*è]	15452
2	[ọ*ụ̄]	10870
2	[-ọ]	10752
2	[i*è]	5724
2	[-e]	4608
2	['*ị̀]	4231
1	[phh*gw]	130604
1	[-2]	64000
1	[1*m̄]	63624
1	[ph*gw]	55852
1	[ph*ny]	55824
1	[-bhh]	39936
1	[v*kw]	37393
1	[bh*m]	29209
1	[-*,]	26114
1	[A*à]	23138
1	[-gw]	22528
1	[ị*ị̀]	21127
1	[ị*ụ̀]	21092
1	[ị*ì]	21089
1	[gh*à]	20578
1	[gh*gb]	20511
1	[-gh]	20480
1	[t*l]	18970
1	[t*k]	18963
1	[-t]	18944
1	[nw*n]	18436
1	[-nw]	18432
1	[z*è]	18012
1	[z*l]	17946
1	[gb*kw]	15889
1	[kp*z]	14883
1	[l*n]	13316
1	[m*h]	12820
1	[w*ny]	12304
1	[ch*-]	11827
1	[ch*gw]	11820
1	[ch*j]	11786
1	[ọ*ị̀]	10887
1	[ọ*ọ̀]	10846
1	[h*è]	10332
1	[h*sh]	10268
1	[h*n]	10244
1	[k*gb]	9759
1	[d*g]	9228
1	[g*w]	6168
1	[g*d]	6162
1	[i*ā]	5709
1	[-i]	5632
1	[e*ụ̄]	4726
1	[e*à]	4706
1	[e*ì]	4705
1	[e*è]	4700
1	[a*ụ̀]	2660
1	[n*m]	2073
1	[n*']	2056
1	[+ọ]	21

6.1094,6.88615	6.1334,7.3667
3	[-e]	4608
3	[-n]	2048
2	[g*l]	6170
1	[2*jy]	64289
1	[2*e]	64009
1	[ph*hw]	55923
1	[-bhh]	39936
1	[v*kw]	37393
1	[bh*m]	29209
1	[gw*n̄]	22589
1	[gw*n]	22532
1	[-gw]	22528
1	[s*r]	21531
1	[s*kw]	21521
1	[ị*ẹ]	21167
1	[ị*nw]	21028
1	[ị*gb]	21023
1	[ị*u]	21022
1	[-ị]	20992
1	[gh*gb]	20511
1	[t*l]	18970
1	[t*k]	18963
1	[-gb]	15872
1	[kp*z]	14883
1	[kp*gb]	14879
1	[r*j]	13834
1	[-l]	13312
1	[m*n]	12804
1	[w*ny]	12304
1	[-w]	12288
1	[ch*gw]	11820
1	[-ch]	11776
1	[-ọ]	10752
1	[h*ch]	10263
1	[h*g]	10252
1	[k*gb]	9759
1	[d*g]	9228
1	[kw*k]	8723
1	[ụ*à]	7266
1	[ụ*u]	7198
1	[g*w]	6168
1	[g*d]	6162
1	[-i]	5632
1	[a*gb]	2591
1	[a*ọ]	2581
1	[-a]	2560
1	[n*kp]	2077
1	[n*m]	2073
1	[n*']	2056
1	[+o]	15
1	[+i]	11
1	[+n]	4

6.1094,6.88615	6.1429,6.8914
2	[r*l]	13850
2	[+d]	18
1	[phh*N]	130594
1	[5*2]	109181
1	[hw*t]	58917
1	[à*A]	50221
1	[6*7]	44801
1	[bhh*m]	39961
1	[v*gh]	37416
1	[bh*l]	29210
1	[-*I]	26166
1	[H*K]	22069
1	[ị*a]	20997
1	[gh*f]	20512
1	[u*E]	15382
1	[u*ọ]	15381
1	[u*a]	15365
1	[r*y]	13830
1	[m*z]	12835
1	[w*kp]	12317
1	[ch*m]	11801
1	[ọ*ụ]	10766
1	[h*kp]	10269
1	[h*r]	10267
1	[h*?]	10247
1	[k*gw]	9772
1	[k*f]	9760
1	[kw*l]	8730
1	[kw*b]	8717
1	[ny*E]	8214
1	[ny*d]	8210
1	[,*2]	1149
1	[+gw]	44
1	[+N]	34
1	[+f]	32
1	[+ụ]	14
1	[+e]	9
1	[+a]	5

6.1094,6.88615	6.145,7.469
2	[-n]	2048
1	[m̀*d]	57874
1	[-bhh]	39936
1	[-*,]	26114
1	[gw*n]	22532
1	[-gw]	22528
1	[ị*a]	20997
1	[-ị]	20992
1	[t*nw]	18980
1	[t*l]	18970
1	[u*N]	15394
1	[kp*gb]	14879
1	[-l]	13312
1	[w*m]	12313
1	[w*ny]	12304
1	[-w]	12288
1	[k*gb]	9759
1	[ụ*u]	7198
1	[g*d]	6162
1	[-a]	2560
1	[n*gh]	2088
1	[n*']	2056

6.1094,6.88615	6.157,7.0311
7	[ụ*à]	7266
5	[-n]	2048
4	[-a]	2560
3	[bh*bhh]	29262
3	[-ị]	20992
3	[u*è]	15452
3	[e*è]	4700
3	[+i]	11
2	[bh*phh]	29439
2	[t*phh]	19199
2	[t*l]	18970
2	[-r]	13824
2	[l*n]	13316
2	[ọ*ụ̄]	10870
2	[ọ*ọ̀]	10846
2	[-ọ]	10752
2	[h*sh]	10268
2	[-g]	6144
2	[i*è]	5724
2	[e*à]	4706
2	[a*ọ̀]	2654
2	[+m]	25
1	[phh*l]	130586
1	[ẹ*ì]	89697
1	[-2]	64000
1	[1*m̄]	63624
1	[hw*-]	58931
1	[ph*hw]	55923
1	[ph*gw]	55852
1	[ph*ny]	55824
1	[bhh*t]	39973
1	[v*kw]	37393
1	[zh*sh]	36892
1	[bh*m]	29209
1	[bh*d]	29202
1	[p*nw]	28196
1	[I*è]	27740
1	[-*,]	26114
1	[A*à]	23138
1	[gw*f]	22560
1	[gw*gb]	22559
1	[-gw]	22528
1	[s*f]	21536
1	[ị*ị̀]	21127
1	[ị*ụ̄]	21110
1	[ị*ụ̀]	21092
1	[ị*ì]	21089
1	[ị*é]	21083
1	[ị*b]	21005
1	[ị*.]	20995
1	[-gh]	20480
1	[t*s]	18986
1	[t*kp]	18973
1	[-t]	18944
1	[nw*n]	18436
1	[-nw]	18432
1	[z*è]	18012
1	[z*l]	17946
1	[gb*kw]	15889
1	[kp*z]	14883
1	[kp*d]	14866
1	[r*l]	13850
1	[r*j]	13834
1	[l*b]	13325
1	[m*s]	12842
1	[m*d]	12818
1	[m*y]	12806
1	[w*bhh]	12366
1	[w*m]	12313
1	[-w]	12288
1	[ch*-]	11827
1	[ch*w]	11800
1	[ch*k]	11795
1	[ọ*ò]	10871
1	[h*è]	10332
1	[h*gw]	10284
1	[h*l]	10266
1	[h*ch]	10263
1	[h*?]	10247
1	[h*n]	10244
1	[k*gb]	9759
1	[d*g]	9228
1	[kw*kp]	8733
1	[-kw]	8704
1	[ny*k]	8211
1	[o*ò]	7799
1	[o*bhh]	7758
1	[o*g]	7692
1	[ụ*u]	7198
1	[g*w]	6168
1	[i*ā]	5709
1	[j*d]	5138
1	[e*ị̀]	4743
1	[e*ē]	4735
1	[e*ụ̄]	4726
1	[e*ì]	4705
1	[-e]	4608
1	['*ị̀]	4231
1	[y*gb]	3103
1	[a*ụ̀]	2660
1	[a*à]	2658
1	[a*-]	2611
1	[a*gb]	2591
1	[a*ọ]	2581
1	[a*n]	2564
1	[n*r]	2075
1	[n*w]	2072
1	[n*b]	2061
1	[n*']	2056
1	[,*ā]	1101
1	[+ị̀]	135
1	[+ọ̄]	130
1	[+è]	92
1	[+d]	18
1	[+g]	12

6.1094,6.88615	6.1665,6.7833
3	[o*è]	7772
3	[ụ*à]	7266
3	[-g]	6144
3	[a*à]	2658
3	[-a]	2560
2	[-2]	64000
2	[e*è]	4700
2	[+i]	11
1	[ẹ*e]	89609
1	[-ù]	68096
1	[2*ә]	64128
1	[1*m̄]	63624
1	[ọ́*']	59400
1	[hw*r]	58907
1	[bhh*r]	39963
1	[bh*v]	29257
1	[bh*m]	29209
1	[bh*h]	29204
1	[bh*a]	29189
1	[p*ē]	28287
1	[-*ē]	26239
1	[gw*gb]	22559
1	[gw*k]	22547
1	[s*ry]	21614
1	[s*ny]	21520
1	[-ị]	20992
1	[t*z]	18979
1	[t*sh]	18972
1	[t*m]	18969
1	[nw*v]	18505
1	[z*ọ̄]	18050
1	[z*kp]	17949
1	[u*ǹ]	15459
1	[u*è]	15452
1	[u*ā]	15437
1	[-u]	15360
1	[kp*m]	14873
1	[r*l]	13850
1	[l*-]	13363
1	[l*f]	13344
1	[m*-]	12851
1	[-m]	12800
1	[w*ch]	12311
1	[ch*t]	11813
1	[ọ*ī]	10889
1	[ọ*ụ]	10766
1	[ọ*a]	10757
1	[h*nw]	10276
1	[h*kw]	10257
1	[h*b]	10253
1	[h*?]	10247
1	[k*nw]	9764
1	[d*sh]	9244
1	[ny*kw]	8209
1	[o*ị̀]	7815
1	[o*ò]	7799
1	[ụ*ị̀]	7303
1	[ụ*ụ̀]	7268
1	[ụ*ị]	7209
1	[ụ*gb]	7199
1	[ụ*e]	7177
1	[-ụ]	7168
1	[g*v]	6217
1	[i*ā]	5709
1	[j*n]	5124
1	[e*ị̄]	4739
1	[e*ā]	4685
1	[e*m]	4633
1	[e*o]	4623
1	['*n]	4100
1	[y*ị̀]	3207
1	[y*f]	3104
1	[a*ị̄]	2691
1	[n*à]	2146
1	[n*è]	2140
1	[n*o]	2063
1	[-n]	2048
1	[.*k]	1555
1	[,*p]	1079
1	[+jy]	289
1	[+m̀]	113
1	[+à]	98
1	[+-]	51
1	[+H]	43
1	[+ọ]	21

6.1094,6.88615	6.16667,7.01667
5	[-ị]	20992
3	[ụ*à]	7266
3	[-a]	2560
3	[-n]	2048
3	[+o]	15
3	[+i]	11
2	[bh*phh]	29439
2	[bh*bhh]	29262
2	[gw*n]	22532
2	[u*è]	15452
2	[l*n]	13316
2	[w*r]	12315
2	[-ọ]	10752
2	[i*è]	5724
2	[e*è]	4700
2	[a*ọ̀]	2654
2	[n*.]	2051
2	[+è]	92
2	[+t]	37
2	[+ụ]	14
2	[+a]	5
1	[phh*l]	130586
1	[ẹ*ì]	89697
1	[-2]	64000
1	[1*m̄]	63624
1	[ph*hw]	55923
1	[ph*nw]	55844
1	[bhh*k]	39955
1	[v*kw]	37393
1	[zh*n]	36868
1	[bh*d]	29202
1	[bh*a]	29189
1	[p*nw]	28196
1	[-*,]	26114
1	[Ị*ọ̀]	25182
1	[A*à]	23138
1	[gw*O]	22576
1	[gw*gb]	22559
1	[H*ny]	22032
1	[s*è]	21596
1	[s*f]	21536
1	[-s]	21504
1	[ị*ụ̄]	21110
1	[ị*ì]	21089
1	[ị*u]	21022
1	[gh*l]	20506
1	[t*phh]	19199
1	[t*l]	18970
1	[t*m]	18969
1	[-nw]	18432
1	[z*è]	18012
1	[u*o]	15375
1	[kp*z]	14883
1	[kp*m]	14873
1	[kp*d]	14866
1	[-sh]	14336
1	[r*t]	13861
1	[r*l]	13850
1	[r*b]	13837
1	[-r]	13824
1	[m*d]	12818
1	[m*n]	12804
1	[w*bh]	12345
1	[ch*bh]	11833
1	[ch*-]	11827
1	[ọ*ụ̄]	10870
1	[ọ*ọ̀]	10846
1	[h*̀]	10380
1	[h*ry]	10350
1	[h*t]	10277
1	[h*b]	10253
1	[h*g]	10252
1	[h*j]	10250
1	[k*nw]	9764
1	[k*gb]	9759
1	[k*a]	9733
1	[d*ṅ]	9276
1	[d*w]	9240
1	[kw*k]	8723
1	[b*t]	6693
1	[g*u]	6174
1	[g*w]	6168
1	[-g]	6144
1	[i*ē]	5759
1	[i*ā]	5709
1	[i*g]	5644
1	[i*e]	5641
1	[j*zh]	5192
1	[j*d]	5138
1	[e*ị̀]	4743
1	[e*ē]	4735
1	[e*ụ̄]	4726
1	[e*à]	4706
1	[e*ì]	4705
1	[e*s]	4650
1	[e*r]	4635
1	[e*o]	4623
1	[e*i]	4619
1	['*ị̀]	4231
1	[a*ụ̀]	2660
1	[a*ọ]	2581
1	[a*n]	2564
1	[n*bhh]	2126
1	[n*']	2056
1	[+ī]	137
1	[+ị̀]	135
1	[+m̀]	113
1	[+à]	98
1	[+bhh]	78
1	[+A]	45
1	[+u]	30
1	[+m]	25
1	[+ọ]	21
1	[+d]	18
1	[+kw]	17
1	[+n]	4

6.1094,6.88615	6.16855,7.4515
4	[-ị]	20992
4	[a*à]	2658
4	[+è]	92
3	[ụ*ụ̄]	7286
3	[e*è]	4700
3	[-e]	4608
3	[-a]	2560
3	[n*à]	2146
3	[+à]	98
2	[ọ*à]	10850
2	[ọ*ọ̀]	10846
2	[-ọ]	10752
2	[a*ụ̄]	2678
2	[+t]	37
2	[+m]	25
1	[2*jy]	64289
1	[2*e]	64009
1	[hw*z]	58915
1	[m̀*Ò]	58029
1	[ph*ny]	55824
1	[à*ā]	50253
1	[-à]	50176
1	[-bhh]	39936
1	[ā*m]	39449
1	[v*n]	37380
1	[bh*m]	29209
1	[-*,]	26114
1	[gw*gb]	22559
1	[gw*n]	22532
1	[-gw]	22528
1	[H*à]	22114
1	[s*kw]	21521
1	[ị*ụ̄]	21110
1	[ị*ì]	21089
1	[t*nw]	18980
1	[t*l]	18970
1	[t*m]	18969
1	[nw*ò]	18551
1	[nw*ry]	18542
1	[gb*ụ̀]	15972
1	[gb*kw]	15889
1	[u*ū]	15492
1	[u*ụ̀]	15460
1	[-u]	15360
1	[kp*z]	14883
1	[kp*gb]	14879
1	[kp*o]	14863
1	[r*gb]	13855
1	[-r]	13824
1	[-l]	13312
1	[m*z]	12835
1	[m*kp]	12829
1	[m*g]	12812
1	[m*n]	12804
1	[w*ny]	12304
1	[w*a]	12293
1	[-w]	12288
1	[ch*m̄]	11912
1	[ch*gw]	11820
1	[ch*e]	11785
1	[ọ*ǹ]	10851
1	[h*ọ̄]	10370
1	[h*ch]	10263
1	[h*b]	10253
1	[h*g]	10252
1	[k*gw]	9772
1	[k*gb]	9759
1	[k*d]	9746
1	[d*à]	9314
1	[kw*Nw]	8763
1	[kw*p]	8759
1	[kw*a]	8709
1	[ny*k]	8211
1	[ny*g]	8204
1	[o*ò]	7799
1	[o*ó]	7776
1	[ụ*ū]	7300
1	[ụ*ụ̀]	7268
1	[ụ*ọ̀]	7262
1	[ụ*ā]	7245
1	[ụ*a]	7173
1	[g*ch]	6167
1	[g*h]	6164
1	[g*d]	6162
1	[g*.]	6147
1	[i*ū]	5764
1	[i*ē]	5759
1	[-i]	5632
1	[j*jy]	5409
1	[j*i]	5131
1	[e*ē]	4735
1	[a*é]	2651
1	[a*gb]	2591
1	[a*u]	2590
1	[a*g]	2572
1	[n*ò]	2167
1	[n*ụ̄]	2166
1	[n*ǹ]	2147
1	[n*Ọ]	2086
1	[n*nw]	2084
1	[n*']	2056
1	[-n]	2048
1	[+l]	26
1	[+ch]	23
1	[+h]	20

6.1094,6.88615	6.1831,6.6336
3	[-a]	2560
2	[-gw]	22528
2	[ụ*à]	7266
1	[phh*w]	130584
1	[-ù]	68096
1	[-2]	64000
1	[1*m̄]	63624
1	[ọ́*']	59400
1	[hw*h]	58900
1	[à*ó]	50272
1	[bhh*s]	39978
1	[v*k]	37395
1	[-*w]	26136
1	[ị*ị̄]	21123
1	[-ị]	20992
1	[t*z]	18979
1	[t*m]	18969
1	[nw*l]	18458
1	[-nw]	18432
1	[gb*nw]	15908
1	[u*ǹ]	15459
1	[u*è]	15452
1	[u*i]	15371
1	[kp*m]	14873
1	[l*f]	13344
1	[l*ch]	13335
1	[w*ch]	12311
1	[ọ*d]	10770
1	[h*?]	10247
1	[k*kp]	9757
1	[o*̄]	7868
1	[o*ò]	7799
1	[ụ*í]	7319
1	[-g]	6144
1	[i*ọ̀]	5726
1	[e*í]	4759
1	[e*è]	4700
1	[e*é]	4699
1	[e*ā]	4685
1	['*ú]	4249
1	[a*à]	2658
1	[n*í]	2199
1	[+ē]	127
1	[+ụ́]	95
1	[+W]	64
1	[+h]	20

6.1094,6.88615	6.1832,6.9834
5	[-n]	2048
4	[ụ*à]	7266
4	[+è]	92
3	[-ị]	20992
2	[-2]	64000
2	[gw*gb]	22559
2	[ị*ụ̄]	21110
2	[-r]	13824
2	[-g]	6144
2	[i*ē]	5759
2	[-a]	2560
2	[+h]	20
1	[2*à]	64098
1	[1*m̄]	63624
1	[hw*z]	58915
1	[bh*phh]	29439
1	[bh*bhh]	29262
1	[-*,]	26114
1	[A*à]	23138
1	[H*ny]	22032
1	[ị*ì]	21089
1	[ị*.]	20995
1	[t*l]	18970
1	[t*m]	18969
1	[-nw]	18432
1	[z*è]	18012
1	[z*nw]	17956
1	[u*ē]	15487
1	[u*o]	15375
1	[kp*m]	14873
1	[l*n]	13316
1	[m*m̀]	12913
1	[m*n]	12804
1	[-m]	12800
1	[w*r̃]	12422
1	[w*ny]	12304
1	[ọ*ụ̀]	10852
1	[ọ*ị]	10793
1	[ọ*ụ]	10766
1	[h*À]	10439
1	[h*ch]	10263
1	[h*kw]	10257
1	[h*ny]	10256
1	[h*n]	10244
1	[k*nw]	9764
1	[k*d]	9746
1	[d*t]	9253
1	[kw*k]	8723
1	[ny*E]	8214
1	[ụ*ị̄]	7299
1	[i*ị̄]	5763
1	[i*è]	5724
1	[i*ā]	5709
1	[i*ị]	5673
1	[j*kp]	5149
1	[e*ụ̄]	4726
1	[e*à]	4706
1	[e*ì]	4705
1	[e*o]	4623
1	[a*ọ̀]	2654
1	[a*n]	2564
1	[n*ụ̄]	2166
1	[n*']	2056
1	[+ị̀]	135
1	[+m̀]	113
1	[+à]	98
1	[+ā]	77
1	[+ọ]	21
1	[+k]	19
1	[+a]	5

6.1094,6.88615	6.187,7.072
5	[ụ*à]	7266
3	[-a]	2560
2	[bh*bhh]	29262
2	[ị*i]	21003
2	[-ị]	20992
2	[u*è]	15452
2	[l*n]	13316
2	[-w]	12288
2	[ọ*ọ̀]	10846
2	[e*è]	4700
1	[phh*kw]	130577
1	[ẹ*ì]	89697
1	[-2]	64000
1	[1*m̄]	63624
1	[ph*hw]	55923
1	[ph*o]	55823
1	[bhh*a]	39941
1	[v*kw]	37393
1	[-*k]	26131
1	[A*à]	23138
1	[gw*m]	22553
1	[H*ny]	22032
1	[ị*ụ̀]	21092
1	[ị*ì]	21089
1	[gh*hw]	20595
1	[gh*gb]	20511
1	[t*l]	18970
1	[t*k]	18963
1	[-t]	18944
1	[-nw]	18432
1	[z*è]	18012
1	[z*r]	17947
1	[-gb]	15872
1	[u*a]	15365
1	[kp*nw]	14884
1	[kp*z]	14883
1	[r*l]	13850
1	[r*j]	13834
1	[-r]	13824
1	[l*b]	13325
1	[-l]	13312
1	[m*b]	12813
1	[ch*gw]	11820
1	[ch*t]	11813
1	[ch*j]	11786
1	[-ch]	11776
1	[ọ*ị̀]	10887
1	[ọ*ụ̄]	10870
1	[-ọ]	10752
1	[h*ch]	10263
1	[h*g]	10252
1	[h*e]	10249
1	[h*?]	10247
1	[h*n]	10244
1	[k*j]	9738
1	[d*g]	9228
1	[-kw]	8704
1	[g*w]	6168
1	[g*d]	6162
1	[-g]	6144
1	[i*è]	5724
1	[i*ā]	5709
1	[i*o]	5647
1	[e*ụ̄]	4726
1	[e*à]	4706
1	[e*ì]	4705
1	[-e]	4608
1	['*ị̀]	4231
1	[a*ọ̀]	2654
1	[a*gb]	2591
1	[n*']	2056
1	[n*a]	2053
1	[-n]	2048
1	[,*ā]	1101
1	[+ọ̄]	130
1	[+è]	92
1	[+t]	37
1	[+ọ]	21
1	[+ny]	16

6.1094,6.88615	6.19721,6.9697
6	[+i]	11
4	[ụ*à]	7266
4	[+a]	5
3	[-ị]	20992
3	[i*è]	5724
3	[+à]	98
3	[+è]	92
3	[+l]	26
3	[+d]	18
3	[+e]	9
2	[-2]	64000
2	[-g]	6144
2	['*ị̀]	4231
2	[a*ọ̀]	2654
2	[-a]	2560
2	[-n]	2048
2	[+ị̀]	135
2	[+ǹ]	99
2	[+r]	27
2	[+g]	12
2	[+n]	4
1	[phh*K]	130613
1	[phh*l]	130586
1	[-ù]	68096
1	[2*à]	64098
1	[1*m̄]	63624
1	[m̀*I]	57910
1	[ph*l]	55834
1	[ph*ny]	55824
1	[à*ị̀]	50311
1	[bhh*Y]	39969
1	[bhh*gb]	39967
1	[v*k]	37395
1	[bh*phh]	29439
1	[bh*bhh]	29262
1	[bh*v]	29257
1	[bh*k]	29203
1	[p*nw]	28196
1	[-*,]	26114
1	[gw*p]	22583
1	[gw*f]	22560
1	[gw*gb]	22559
1	[s*kw]	21521
1	[ị*ụ̄]	21110
1	[ị*ì]	21089
1	[ị*è]	21084
1	[ị*ọ]	21013
1	[gh*p]	20535
1	[gh*M]	20526
1	[gh*.]	20483
1	[t*nw]	18980
1	[t*m]	18969
1	[t*y]	18950
1	[-nw]	18432
1	[f*phh]	16639
1	[gb*phh]	16127
1	[gb*l]	15898
1	[u*ū]	15492
1	[u*ò]	15479
1	[u*è]	15452
1	[u*o]	15375
1	[u*i]	15371
1	[u*a]	15365
1	[kp*N]	14882
1	[kp*m]	14873
1	[r*l]	13850
1	[-r]	13824
1	[l*s]	13354
1	[l*n]	13316
1	[m*w]	12824
1	[m*n]	12804
1	[-m]	12800
1	[w*t]	12325
1	[ch*ọ]	11797
1	[ch*y]	11782
1	[ọ*ò]	10871
1	[ọ*i]	10763
1	[h*ò]	10359
1	[h*è]	10332
1	[h*-]	10291
1	[h*N]	10274
1	[h*f]	10272
1	[h*b]	10253
1	[h*g]	10252
1	[h*?]	10247
1	[h*n]	10244
1	[k*bhh]	9806
1	[k*nw]	9764
1	[k*a]	9733
1	[d*t]	9253
1	[d*gb]	9247
1	[d*w]	9240
1	[kw*l]	8730
1	[ny*th]	8259
1	[ny*E]	8214
1	[o*u]	7710
1	[ụ*ụ̀]	7268
1	[ụ*i]	7179
1	[g*l]	6170
1	[g*E]	6166
1	[g*ụ]	6158
1	[i*ā]	5709
1	[i*ọ]	5653
1	[j*l]	5146
1	[e*ụ̄]	4726
1	[e*à]	4706
1	[e*ì]	4705
1	[e*o]	4623
1	[y*sh]	3100
1	[y*h]	3092
1	[a*ụ̀]	2660
1	[a*ǹ]	2659
1	[a*ị]	2601
1	[a*e]	2569
1	[a*n]	2564
1	[a*.]	2563
1	[n*']	2056
1	[n*.]	2051
1	[.*d]	1554
1	[,*ā]	1101
1	[+bhh]	78
1	[+ā]	77
1	[+I]	54
1	[+gw]	44
1	[+ị]	41
1	[+gb]	31
1	[+m]	25
1	[+w]	24
1	[+ọ]	21
1	[+ny]	16
1	[+ụ]	14
1	[+b]	13

6.1094,6.88615	6.1982,7.0668
6	[-ị]	20992
6	[ụ*à]	7266
3	[-a]	2560
3	[-n]	2048
2	[-2]	64000
2	[bh*bhh]	29262
2	[u*è]	15452
2	[l*kw]	13329
2	[i*è]	5724
2	['*ị̀]	4231
2	[a*ọ̀]	2654
2	[+à]	98
2	[+è]	92
1	[ẹ*ì]	89697
1	[2*à]	64098
1	[1*m̄]	63624
1	[ọ́*a]	59397
1	[hw*z]	58915
1	[m̀*ḿ]	58018
1	[bhh*gb]	39967
1	[v*k]	37395
1	[v*kw]	37393
1	[p*nw]	28196
1	[-*ә]	26240
1	[A*à]	23138
1	[gw*n]	22532
1	[-gw]	22528
1	[s*sh]	21532
1	[ị*ị̀]	21127
1	[ị*ọ́]	21108
1	[ị*ụ̀]	21092
1	[ị*à]	21090
1	[ị*ì]	21089
1	[ị*a]	20997
1	[gh*à]	20578
1	[gh*r]	20507
1	[t*nw]	18980
1	[t*l]	18970
1	[t*m]	18969
1	[t*k]	18963
1	[z*è]	18012
1	[z*t]	17957
1	[gb*ụ̀]	15972
1	[gb*nw]	15908
1	[u*ù]	15493
1	[u*ò]	15479
1	[u*m̀]	15473
1	[u*o]	15375
1	[u*a]	15365
1	[kp*z]	14883
1	[r*l]	13850
1	[r*j]	13834
1	[r*e]	13833
1	[m*ch]	12823
1	[w*ny]	12304
1	[-w]	12288
1	[ch*j]	11786
1	[-ch]	11776
1	[ọ*ò]	10871
1	[ọ*ọ̀]	10846
1	[ọ*ā]	10829
1	[ọ*ụ]	10766
1	[-ọ]	10752
1	[h*ò]	10359
1	[h*kp]	10269
1	[h*ch]	10263
1	[h*?]	10247
1	[h*n]	10244
1	[-h]	10240
1	[k*bhh]	9806
1	[k*w]	9752
1	[d*bhh]	9294
1	[d*t]	9253
1	[d*l]	9242
1	[kw*l]	8730
1	[ny*th]	8259
1	[o*é]	7771
1	[-o]	7680
1	[ụ*ụ́]	7263
1	[g*w]	6168
1	[g*ụ]	6158
1	[-g]	6144
1	[i*ā]	5709
1	[i*ị]	5673
1	[i*h]	5652
1	[e*ụ̄]	4726
1	[e*ì]	4705
1	[e*-]	4659
1	[a*ụ̀]	2660
1	[a*à]	2658
1	[a*-]	2611
1	[a*e]	2569
1	[a*n]	2564
1	[n*ụ̄]	2166
1	[n*bhh]	2126
1	[n*']	2056
1	[,*ā]	1101
1	[+ị̀]	135
1	[+ọ̄]	130
1	[+ò]	119
1	[+ụ̄]	118
1	[+u]	30
1	[+d]	18
1	[+g]	12
1	[+i]	11
1	[+e]	9

6.1094,6.88615	6.2065,7.0679
7	[+i]	11
6	[-ị]	20992
6	[+m]	25
6	[+a]	5
3	[-n]	2048
2	[-2]	64000
2	[-w]	12288
2	[g*w]	6168
2	[g*kw]	6161
2	[-g]	6144
2	[a*m]	2585
2	[-a]	2560
2	[+ị]	41
2	[+gh]	40
2	[+l]	26
2	[+e]	9
1	[-phh]	130560
1	[ẹ*ì]	89697
1	[-ù]	68096
1	[2*à]	64098
1	[1*m̄]	63624
1	[ọ́*t]	59429
1	[hw*z]	58915
1	[m̀*A]	57901
1	[ph*n̄]	55869
1	[-à]	50176
1	[bhh*gb]	39967
1	[v*k]	37395
1	[v*kw]	37393
1	[ṅ*gh]	30760
1	[bh*bhh]	29262
1	[bh*k]	29203
1	[p*nw]	28196
1	[-*k]	26131
1	[O*d]	24594
1	[-A]	23040
1	[gw*s]	22570
1	[gw*ch]	22551
1	[gw*k]	22547
1	[s*sh]	21532
1	[s*b]	21517
1	[s*a]	21509
1	[-s]	21504
1	[gh*ọ]	20501
1	[gh*ny]	20496
1	[t*Ụ]	19000
1	[t*w]	18968
1	[t*k]	18963
1	[nw*b]	18445
1	[-nw]	18432
1	[z*gh]	17960
1	[z*t]	17957
1	[z*ny]	17936
1	[z*b]	17933
1	[gb*A]	15917
1	[u*o]	15375
1	[kp*z]	14883
1	[kp*m]	14873
1	[r*l]	13850
1	[r*e]	13833
1	[-r]	13824
1	[l*r]	13339
1	[l*kw]	13329
1	[l*n]	13316
1	[m*E]	12822
1	[w*r]	12315
1	[w*m]	12313
1	[ch*f]	11808
1	[ch*kp]	11805
1	[ch*n]	11780
1	[ọ*N]	10786
1	[ọ*f]	10784
1	[ọ*i]	10763
1	[h*M]	10286
1	[h*z]	10275
1	[h*k]	10259
1	[h*?]	10247
1	[h*n]	10244
1	[-h]	10240
1	[k*gw]	9772
1	[k*s]	9770
1	[k*nw]	9764
1	[k*d]	9746
1	[k*a]	9733
1	[d*bhh]	9294
1	[d*t]	9253
1	[d*l]	9242
1	[kw*z]	8739
1	[ny*w]	8216
1	[o*e]	7689
